% Model,Migraine_0409_30sec.mph
% Version,COMSOL 5.5.0.292
% Date,"Apr 11 2021, 17:43"
% Dimension,1
% Nodes,877
% Expressions,1
% Description,Line graph
% X,Height
0,-2.504407814694338
1.4991822863620065E-4,-2.5043999839953703
2.9983384554857235E-4,-2.5043764788690983
4.4974734309499666E-4,-2.5043372993155204
5.99659213654238E-4,-2.504282445334637
7.49569949621091E-4,-2.5042119169264474
8.994800434015313E-4,-2.5041257140909536
0.0010493899874078625,-2.504023836828154
0.0011993002740538633,-2.5039062851380485
0.0013492113957499375,-2.5037730590206384
0.001499123844898259,-2.5036241584759225
0.0016490381138879217,-2.5034595835039015
0.001798954695090089,-2.5032793341045743
0.0019488711891938535,-2.50308395302514
0.0020987851948791026,-2.5028726088675004
0.002248697201839395,-2.5026453016316554
0.0023986076997878783,-2.5024020313176054
0.0025485171784524856,-2.50214279792535
0.002698426127571145,-2.5018676014548893
0.0028483350368869688,-2.5015764419062236
0.002998244396143463,-2.501269319279352
0.003148154695079722,-2.5009462335742754
0.0032980664234256323,-2.500607184790993
0.0034479800708970693,-2.5002521729295064
0.003597896127191106,-2.4998811979898137
0.0037478121830304147,-2.4994946338009374
0.0038977258274726866,-2.4990916859367136
0.0040476375479949495,-2.4986723543971414
0.004197547832092999,-2.4982366391822217
0.004347457167276645,-2.4977845402919527
0.004497366041064956,-2.497316057726337
0.0046472749409815,-2.496831191485373
0.004797184354549592,-2.4963299415690607
0.004947094769287535,-2.495812307977401
0.005097006672703862,-2.4952782907103925
0.0052469205522925845,-2.4947278897680367
0.00539683689552844,-2.4941611051503325
0.005546753284994979,-2.4935783752265284
0.005696667301953099,-2.492978562657244
0.00584657943211319,-2.492361667442477
0.005996490161203981,-2.4917276895822287
0.006146399974967818,-2.4910766290764985
0.006296309359155946,-2.490408485925287
0.006446218799523786,-2.489723260128594
0.0065961287818262155,-2.4890209516864186
0.006746039791812838,-2.488301560598762
0.006895952315223272,-2.4875650868656236
0.007045866837782421,-2.486811530487004
0.007195783845195761,-2.486040891462902
0.007345700913728062,-2.4852531502104687
0.007495615618662235,-2.4844474018787626
0.007645528444393584,-2.4836236464677826
0.007795439875335637,-2.482781883977529
0.00794535039591543,-2.4819221144080017
0.00809526049056884,-2.4810443377592017
0.008245170643735863,-2.4801485540311283
0.008395081339855923,-2.4792347632237806
0.008544993063363196,-2.4783029653371598
0.008694906298681882,-2.4773531603712655
0.008844821530221536,-2.4763853483260982
0.00899473924237236,-2.4753995292016566
0.00914465700689513,-2.4743952626690797
0.009294572394908418,-2.4733717056684905
0.009444485889945283,-2.472328858199889
0.009594397975557096,-2.4712667202632757
0.009744309135308875,-2.4701852918586495
0.009894219852774586,-2.469084572986012
0.01004413061153249,-2.467964563645362
0.010194041895160433,-2.4668252638366996
0.010343954187231193,-2.4656666735600257
0.010493867971307785,-2.464488792815339
0.010643783730938786,-2.4632916216026404
0.010793701949653659,-2.4620751599219295
0.010943620196519944,-2.4608393410502742
0.01109353604030188,-2.4595825414684174
0.01124344996412403,-2.4583047611763584
0.011393362451129553,-2.457006000174098
0.011543273984475471,-2.455686258461635
0.011693185047328037,-2.454345536038971
0.011843096122858054,-2.4529838329061047
0.011993007694236201,-2.4516011490630363
0.012142920244628366,-2.4501974845097667
0.012292834257190965,-2.448772839246295
0.012442750215066281,-2.447327213272622
0.012592668601377787,-2.445860606588746
0.012742586984308099,-2.4443729746713094
0.012892502932075042,-2.442862327478863
0.013042416927849108,-2.441328665011406
0.013192329454819652,-2.439771987268939
0.013342240996190241,-2.438192294251462
0.01349215203517397,-2.436589585958975
0.013642063054988789,-2.4349638623914776
0.013791974538852832,-2.4333151235489696
0.013941886969979757,-2.4316433694314523
0.014091800831574047,-2.4299486000389248
0.014241716606826361,-2.428230815371387
0.014391634778908858,-2.426490015428839
0.01454155291692667,-2.4247253629054155
0.01469146859035872,-2.4229351948851154
0.014841382282876117,-2.4211195113679382
0.014991294478169132,-2.4192783123538852
0.015141205659942543,-2.4174115978429547
0.015291116311910935,-2.4155193678351483
0.015441026917794011,-2.4136016223304653
0.015590937961311934,-2.411658361328905
0.01574084992618062,-2.4096895848304687
0.01589076329610707,-2.407695292835155
0.01604067855478469,-2.405675485342966
0.016190596185888594,-2.403630162353899
0.01634051376125468,-2.401556311659909
0.016490428853431646,-2.3994539251182867
0.01664034194704594,-2.3973230027290318
0.01679025352674342,-2.395163544492145
0.016940164077184593,-2.392975550407625
0.01709007408303997,-2.3907590204754734
0.01723998402898534,-2.3885139546956893
0.01738989439969706,-2.3862403530682728
0.017539805679847392,-2.3839382155932243
0.01768971835409976,-2.381607542270543
0.017839632907104067,-2.3792483331002297
0.017989549823492,-2.3768605880822835
0.01813946667964084,-2.3744409001298132
0.018289381052980527,-2.371988268564783
0.018439293429547324,-2.369502693387192
0.018589204295396906,-2.36698417459704
0.018739114136599646,-2.364432712194328
0.018889023439235878,-2.361848306179055
0.019038932689391184,-2.359230956551222
0.01918884237315165,-2.3565806633108277
0.01933875297659915,-2.3538974264578734
0.019488664985806606,-2.3511812459923584
0.019638578886833263,-2.3484321219142834
0.019788495165719983,-2.345650054223647
0.019938411405200016,-2.3428353596663096
0.02008832518940038,-2.339982703113398
0.020238237006220967,-2.3370920845649117
0.02038814734358086,-2.334163504020851
0.020538056689413598,-2.3311969614812154
0.020687965531662404,-2.3281924569460055
0.020837874358275412,-2.325149990415221
0.02098778365720091,-2.322069561888862
0.02113769391638258,-2.3189511713669284
0.021287605623754723,-2.31579481884942
0.021437519267237498,-2.312600504336338
0.02158743533473216,-2.3093682278276804
0.02173735141714802,-2.3060934391702026
0.021887265107130835,-2.3027747372935403
0.02203717689489696,-2.299412122197692
