% Model,Migraine_0409_30sec.mph
% Version,COMSOL 5.5.0.292
% Date,"Apr 12 2021, 22:10"
% Dimension,1
% Nodes,343
% Expressions,1
% Description,Line graph
% X,Height
0,-0.058965918667793736
3.197347710335853E-4,-0.058965766484099354
6.39459513080964E-4,-0.05896530974056232
9.591789114261758E-4,-0.05896454843718265
0.0012788976515881864,-0.05896348257396033
0.0015986204191148978,-0.05896211215089538
0.0019183518993771535,-0.05896043716798778
0.0022819564766763975,-0.05895816279439385
0.002645547197864133,-0.05895548894833022
0.0030091309120660703,-0.058952415629796875
0.003372714468803908,-0.058948942838793816
0.0037363047176082456,-0.05894507057532104
0.004099908507631487,-0.05894079883937856
0.00449097386389745,-0.0589357525098847
0.004882022550224883,-0.058930232209782565
0.005273063042186485,-0.058924237939072165
0.005664103815887782,-0.0589177696977535
0.006055153347415975,-0.058910827485826586
0.0064462201122888136,-0.0589034113032914
0.006838677479025681,-0.058895473256223956
0.0072311181893656455,-0.05888703513987103
0.007623550774999379,-0.05887809695423265
0.008015983768147453,-0.0588686586993088
0.00840842570100387,-0.0588587203750995
0.00880088510517956,-0.05884828198160473
0.009202980469989392,-0.05883704638725542
0.009605057820822962,-0.058825249968635536
0.010007126310196351,-0.05881289272574507
0.010409195091230792,-0.058799974658584025
0.010811273317027607,-0.058786495767152405
0.011213370140043125,-0.058772456051450206
0.011623620539013856,-0.0587575272399358
0.012033851524323177,-0.0587419643973775
0.012444072807751921,-0.05872576752377531
0.012854294101770003,-0.058708936619129244
0.01326452511884657,-0.0586914716834393
0.013674775570760214,-0.05867337271670547
0.013852663547256415,-0.05866531038953499
0.014030549899125973,-0.05865712038587003
0.014208435418551019,-0.05864880270571061
0.014386320897724774,-0.058640357349056704
0.014564207128841026,-0.058631784315908334
0.014742094904083491,-0.05862308360626549
0.014972843138800295,-0.058611603571911385
0.01520358780450763,-0.05859989571601052
0.015434330631583722,-0.05858796003856292
0.015665073350448172,-0.05857579653956856
0.015895817691523005,-0.05856340521902747
0.016126565385193754,-0.05855078607693963
0.01652730266242103,-0.05852834104785723
0.01692802135212122,-0.05850514383290373
0.017328730535940688,-0.0584811944320791
0.017729439296172114,-0.05845649284538338
0.018130156715137,-0.05843103907281655
0.01853089187456809,-0.058404833114378614
0.018920726012320827,-0.058378586470844686
0.019310543071817416,-0.05835153492086174
0.019700351447383937,-0.05832367846442978
0.020090159533907456,-0.058295017101548816
0.02047997572629376,-0.058265550832218856
0.020869808418924912,-0.058235279656439876
0.021268958990060084,-0.05820340550721181
0.02166809163766804,-0.05817056176721334
0.022067215422859658,-0.05813674843644449
0.02246633940734941,-0.05810196551490525
0.022865472652838174,-0.058066213002595624
0.023264624220396112,-0.05802949089951562
0.023685878999391865,-0.057989630239782555
0.024107113411772314,-0.05794850325785772
0.024528338166034683,-0.057906109953741125
0.02494956397141278,-0.057862450327432764
0.02537080153706026,-0.05781752437893264
0.02579206157123387,-0.05777133210824075
0.02624277182144103,-0.05772042690273727
0.02669345610819126,-0.05766777174871495
0.02714412741592392,-0.05761336664617378
0.02759479873020024,-0.057557211595113775
0.02804548303658086,-0.057499306595534934
0.02849619331950347,-0.05743965164743725
0.028980017458094212,-0.05737357335587076
0.029463809629950707,-0.05730499965299249
0.029947585855920784,-0.05723393053880244
0.030431362158436493,-0.0571603660133006
0.030915154559922272,-0.05708430607648698
0.03139897908120316,-0.05700575072836157
0.03188811452320225,-0.05692351022093
0.03237721680816514,-0.05683800013847035
0.03286630248594638,-0.056749220480982625
0.03335538810808638,-0.056657171248466816
0.03384449022613122,-0.05656185244092294
