% Model,Migraine_Final_30min.mph
% Version,COMSOL 5.5.0.292
% Date,"Apr 13 2021, 13:39"
% Dimension,1
% Nodes,439
% Expressions,1
% Description,Line graph
% X,Height
0,-2.387468707580194
2.99833722462091E-4,-2.3874509905809753
5.996589674708344E-4,-2.3873977190910076
8.994796741156154E-4,-2.387308893110292
0.0011992997816646972,-2.3871845126388274
0.0014991232294099567,-2.3870245776766144
0.0017989539565116163,-2.386829088223653
0.002098784333880063,-2.386598433979237
0.002398606716358479,-2.3863316331369733
0.0026984250217063905,-2.386028685696862
0.002998243167843159,-2.385689591658903
0.003298065072694383,-2.3853143510230965
0.0035978946540383147,-2.3849029637894428
0.003897724232453356,-2.3844560976329943
0.0041975461151977445,-2.383972250551924
0.004497364202289149,-2.383451422546232
0.004797182393893359,-2.3828936136159187
0.005097004590172087,-2.3822988237609835
0.0053968346911307625,-2.381667052981427
0.005696664976130484,-2.3809987723307744
0.005996487713947261,-2.3802922157986477
0.0062963067904606715,-2.379547383385047
0.0065961260916926594,-2.3787642750899716
0.006895949503656429,-2.3779428909134226
0.007195780912205347,-2.377083230855399
0.0074956125645756376,-2.376185250873052
0.007795436700143748,-2.375247227368528
0.008095257194267248,-2.374269160341826
0.00839507792244491,-2.373251049792947
0.008694902760166427,-2.372192895721891
0.00899473558276214,-2.3710946981286574
0.00929456861441759,-2.369956322019385
0.009594394074176501,-2.368775505495531
0.009894215830499745,-2.3675522485570957
0.010194037751991545,-2.3662865512040785
0.010493863707249728,-2.3649784134364804
0.01079369756471599,-2.3636278352543005
0.011093531534585753,-2.3622340310147547
0.011393357824625685,-2.3607948773867813
0.011693180300031818,-2.3593103743703807
0.011993002826147693,-2.3577805219655525
0.0122928292683149,-2.356205320172298
0.012592663491723569,-2.3545847689906156
0.012892497701630926,-2.352917838166786
0.013192324103576201,-2.3512018800386087
0.01349214656312642,-2.3494368946060833
0.01379196894600109,-2.3476228818692104
0.014091795117922691,-2.3457598418279897
0.01439162894446714,-2.3438477744824215
0.014691462635001989,-2.3418847134289744
0.014991288401887801,-2.339868262607803
0.015291110114700098,-2.337798422018907
0.01559093164317137,-2.335675191662286
0.01589075685704124,-2.3334985715379415
0.01619058962590663,-2.3312685616458717
0.01649042217229586,-2.328980698451856
0.01679024672444412,-2.3266342568950478
0.017090067159572165,-2.324229236975447
0.017389887355060456,-2.3217656386930545
0.017689711188298773,-2.31924346204787
0.017989542536535737,-2.316662707039893
0.018289373644518,-2.3140182920437318
0.0185891967654184,-2.311308277256221
0.01888901578773641,-2.30853266267736
0.019188834600130964,-2.30569144830715
0.019488657091269176,-2.3027846341455906
0.01978848714967501,-2.2998122201926816
0.02008831705138321,-2.296768839065268
0.020388139083581888,-2.2936512373415883
0.020687957149676788,-2.2904594150216426
0.020987775153228572,-2.2871933721054307
0.02128759699780035,-2.2838531085929534
0.021587426586805212,-2.28043862448421
0.021887256236652507,-2.276947726926429
0.022187078277642363,-2.27337243440827
0.02248689663170544,-2.269712746929733
0.0227867152209171,-2.265968664490818
0.023086537967343473,-2.262140187091525
0.02338636879288755,-2.258227314731854
0.023686338689357964,-2.254219137945983
0.023986301320684498,-2.250114402582817
0.024286260632577036,-2.2459131086423545
0.02458622057087642,-2.241615256124596
0.024886185081398792,-2.2372208450295425
0.02518615810977986,-2.232729875357193
0.025487418593071163,-2.228117180271481
0.025788671127036256,-2.2233899494363434
0.02608991966904923,-2.21854818285178
0.026391168176641493,-2.2135918805177917
0.02669242060734582,-2.208521042434378
0.026993680918540378,-2.203335668601539
0.02729649219108228,-2.198002205814815
0.02759929547526912,-2.1925347024970443
0.027902094780636242,-2.1869331586482263
0.02820489411687709,-2.181197574268361
0.028507697493683853,-2.175327949357449
0.028810508920588222,-2.1693242839154894
0.029114378086577387,-2.1631491421332294
0.029418239190568823,-2.156812955542018
0.02972209627870902,-2.150315724141855
0.0300259533973049,-2.1436574479327404
0.03032981459266214,-2.136838126914675
0.0306336839109236,-2.1298577610876577
0.03093700890999423,-2.122721744194318
0.03124032586073434,-2.115393322198317
0.031543638785921646,-2.1078724950996537
0.031846951708494005,-2.1001592628983285
0.03215026865138938,-2.0922536255943416
0.0324535936373858,-2.084155583187693
0.03275625490524776,-2.075867972846251
0.033058908142755056,-2.067352379708601
0.03336155734851411,-2.058608803774743
0.03366420652129116,-2.0496372450446776
0.03396685965985373,-2.0404377035184043
0.03426952076281217,-2.0310101791959227
0.03457164833371646,-2.0213545288038164
0.03487376791103372,-2.011428262101996
0.03517588347821589,-2.0012313790904614
0.035477999018873524,-1.9907638797692127
0.03578011851661826,-1.9800257641382497
0.036082245954905154,-1.9690170321975724
0.03638400658293907,-1.9577100474113736
0.03668575930367145,-1.9460968711607718
0.03698750809574879,-1.9341775034457669
0.037289256937973,-1.9219519442663586
0.03759100980914398,-1.9094201936225474
0.037892770687902304,-1.896582251514333
0.03819421961263678,-1.883393784174842
0.03849566052649736,-1.8698614171312642
0.03879709739822849,-1.8559851503835987
0.0390985341967343,-1.8417649839318457
0.039399974890921806,-1.827200917776006
0.03970142344954416,-1.8122929519160786
0.04000450788493381,-1.7969822255013541
0.040307584294788465,-1.7813457493477556
0.040610656702094745,-1.7653835234552826
0.04091372912999866,-1.7490955478239352
0.041216805601645416,-1.732481822453714
0.04151989014001918,-1.7155423473446183
0.04182560482553449,-1.6981232042704293
0.042131311307439,-1.680565829535489
0.042437013707212215,-1.6628702231397976
0.042742716146498716,-1.645036385083355
0.04304842274694151,-1.627064315366161
0.043354137630015284,-1.608954013988216
0.04366213667908453,-1.5903874943264924
0.04397012731713914,-1.5721047280065494
0.0442781137554705,-1.5541057150283868
0.04458610020554222,-1.5363904553920047
0.044894090878817454,-1.518958949097403
0.04520208998658611,-1.501811196144582
0.04550988319252824,-1.4851332706653702
0.04581766796349952,-1.4693509589512537
0.04612544850323655,-1.454464261002232
0.04643322901564929,-1.4404731768183054
0.046741013704648816,-1.427377706399474
0.04704880677397508,-1.4151778497457372
0.04735592599708284,-1.4041461674005453
0.0476630368180817,-1.3946370021395744
0.047970143418156246,-1.386650353962825
0.04827724997866349,-1.3801862228702968
0.04858436068096207,-1.3752446088619903
0.04889147970624142,-1.371825511937905
0.04919737408778903,-1.3703581388852226
0.049503260199670523,-1.3707746370887997
0.049809142182219275,-1.3730750065486361
0.05011502417593634,-1.3772592472647323
0.05042091032132234,-1.3833273592370878
0.050726804758709276,-1.3912793424657028
0.05103024922238758,-1.4011378228438967
0.051333685569427204,-1.412984155411434
0.051637117851531036,-1.4268183401683148
0.05194055012056474,-1.4426403771145389
0.05224398642839454,-1.4604502662501067
0.05254743082672487,-1.480248007575018
0.052848400806368004,-1.5018812055879665
0.05314936289044013,-1.525211828881436
0.053450321022377414,-1.5502398774554271
0.05375127914577137,-1.5769653513099395
0.05405224120421384,-1.605388250444974
0.05435321114114202,-1.6355085748605294
0.054653044977899946,-1.6672210698450394
0.05495287107255889,-1.7000824334272115
0.05525269331573232,-1.7340926656070454
0.05555251559818367,-1.7692517663845415
0.05585234181067482,-1.8055597357597002
0.05615217584381466,-1.8430165737325206
0.05645200991720863,-1.8812037085165283
0.056751836246954145,-1.919950132465635
0.05705165871898001,-1.9592558455798406
0.057351481219365,-1.9991208478591451
0.05765130763418683,-2.039545139303549
0.057951141849370946,-2.080528719913052
0.0582509760760066,-2.121490026409027
0.058550802524400286,-2.162556628750954
0.05885062507943313,-2.203728526938832
0.05915044762613753,-2.2450057209726615
0.059450274049546246,-2.2863882108524427
0.05975010823454133,-2.3278759965781752
0.06004994239278229,-2.3691852338404873
0.060349768737870464,-2.410387860845779
0.060649591157278845,-2.451483877594051
0.06094941353863311,-2.4924732840853023
0.06124923976956041,-2.533356080319534
0.061549073737538186,-2.5741322662967456
0.06184890766388251,-2.6147427339702443
0.0621487337745777,-2.6552432544951055
0.06244855596332833,-2.6956338278713283
0.06274837812399181,-2.7359144540989133
